map_name,number_of_agents,map_dim_rows,map_dim_cols,num_static_obstacles,obstacle_density,fastest_solver,bcp_runtime,cbs_runtime,cbsh_runtime,sat_runtime,solved_by_bcp,solved_by_cbsh,solved_by_cbs,solved_by_sat,y2,y3,y1,map_class,Agent Spars,ROD
empty-48-48-random-1_25_agents,25,48,48,0,0,CBS,0.032262,0.005106,0.28369,0.390829,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-1_30_agents,30,48,48,0,0,CBS,0.033125,0.008966,0.416291,0.429536,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-1_35_agents,35,48,48,0,0,CBS,0.037056,0.00668,0.609045,0.472197,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-1_40_agents,40,48,48,0,0,CBS,0.04145,0.009705,0.48738,0.514436,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-1_45_agents,45,48,48,0,0,CBS,0.043223,0.010459,0.545421,0.495614,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-1_5_agents,5,48,48,0,0,CBS,0.015244,0.002971,0.0850221,0.169308,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-1_60_agents,60,48,48,0,0,CBS,0.067909,0.044331,0.741744,0.743814,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.026041667,0
empty-48-48-random-10_10_agents,10,48,48,0,0,CBS,0.019235,0.002782,0.183188,0.217499,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-10_110_agents,110,48,48,0,0,BCP,0.149805,1.19619,2.13594,4.93374,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-10_15_agents,15,48,48,0,0,CBS,0.022471,0.00321,0.218358,0.195341,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-10_160_agents,160,48,48,0,0,BCP,7.24084,-1,21.933,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.069444444,0
empty-48-48-random-10_20_agents,20,48,48,0,0,CBS,0.030916,0.004755,0.237162,0.339351,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-10_25_agents,25,48,48,0,0,CBS,0.049846,0.005801,0.443001,0.421359,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-10_30_agents,30,48,48,0,0,CBS,0.051601,0.006535,0.541106,0.623151,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-10_35_agents,35,48,48,0,0,CBS,0.041239,0.008774,0.638912,0.711106,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-10_40_agents,40,48,48,0,0,CBS,0.070805,0.009563,0.554312,0.521999,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-10_45_agents,45,48,48,0,0,CBS,0.050521,0.011571,0.803815,0.924173,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-10_5_agents,5,48,48,0,0,CBS,0.01547,0.0026,0.0906947,0.216446,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-10_60_agents,60,48,48,0,0,CBS,0.066106,0.018018,1.00536,1.04362,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.026041667,0
empty-48-48-random-2_10_agents,10,48,48,0,0,CBS,0.030975,0.005428,0.176564,0.20958,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-2_110_agents,110,48,48,0,0,BCP,0.186602,0.760162,1.7591,40.4369,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-2_15_agents,15,48,48,0,0,CBS,0.042389,0.006982,0.264057,0.268292,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-2_160_agents,160,48,48,0,0,CBSH,7.62545,-1,3.96337,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,empty-48-48,0.069444444,0
empty-48-48-random-2_20_agents,20,48,48,0,0,CBS,0.030724,0.00483,0.35538,0.188455,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-2_210_agents,210,48,48,0,0,CBSH,-1,-1,6.52768,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,empty-48-48,0.091145833,0
empty-48-48-random-2_25_agents,25,48,48,0,0,CBS,0.036816,0.005945,0.348288,0.324487,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-2_30_agents,30,48,48,0,0,CBS,0.036454,0.005518,0.535183,0.275311,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-2_35_agents,35,48,48,0,0,CBS,0.038205,0.008464,0.606044,0.40771,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-2_40_agents,40,48,48,0,0,CBS,0.045075,0.014978,0.548874,0.299291,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-2_45_agents,45,48,48,0,0,CBS,0.045751,0.01507,0.804988,0.381198,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-2_5_agents,5,48,48,0,0,CBS,0.016173,0.002806,0.084828,0.134634,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-2_60_agents,60,48,48,0,0,CBS,0.090859,0.031577,0.768999,0.829689,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.026041667,0
empty-48-48-random-3_10_agents,10,48,48,0,0,CBS,0.025177,0.003768,0.122206,0.246117,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-3_110_agents,110,48,48,0,0,BCP,0.534266,-1,2.20847,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-3_15_agents,15,48,48,0,0,CBS,0.041301,0.004365,0.214397,0.173732,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-3_160_agents,160,48,48,0,0,BCP,6.56821,-1,7.9656,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.069444444,0
empty-48-48-random-3_20_agents,20,48,48,0,0,CBS,0.036906,0.005623,0.269104,0.220674,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-3_210_agents,210,48,48,0,0,CBSH,-1,-1,17.8974,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,empty-48-48,0.091145833,0
empty-48-48-random-3_25_agents,25,48,48,0,0,CBS,0.029096,0.006601,0.44774,0.297395,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-3_30_agents,30,48,48,0,0,CBS,0.03238,0.004957,0.536513,0.533859,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-3_35_agents,35,48,48,0,0,CBS,0.045315,0.006219,0.51293,0.873982,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-3_40_agents,40,48,48,0,0,CBS,0.041477,0.009672,0.480564,1.06101,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-3_45_agents,45,48,48,0,0,CBS,0.052801,0.008011,0.788019,1.4067,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-3_5_agents,5,48,48,0,0,CBS,0.025551,0.004372,0.0891639,0.175366,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-3_60_agents,60,48,48,0,0,CBS,0.107971,0.027619,0.807237,2.12457,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.026041667,0
empty-48-48-random-4_10_agents,10,48,48,0,0,CBS,0.032644,0.003702,0.113358,0.154227,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-4_110_agents,110,48,48,0,0,BCP,1.36387,-1,1.98373,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-4_15_agents,15,48,48,0,0,CBS,0.038639,0.006395,0.241639,0.262877,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-4_160_agents,160,48,48,0,0,BCP,2.68448,-1,3.48587,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.069444444,0
empty-48-48-random-4_20_agents,20,48,48,0,0,CBS,0.036186,0.00985,0.358503,0.456485,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-4_25_agents,25,48,48,0,0,CBS,0.03745,0.012338,0.356145,0.614582,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-4_30_agents,30,48,48,0,0,CBS,0.045452,0.012563,0.414084,0.936956,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-4_35_agents,35,48,48,0,0,CBS,0.060864,0.031874,0.583898,1.14336,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-4_40_agents,40,48,48,0,0,BCP,0.052526,0.058241,0.558869,1.21338,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,empty-48-48,0.017361111,0
empty-48-48-random-4_45_agents,45,48,48,0,0,CBS,0.07877,0.067745,0.842879,2.58644,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-4_5_agents,5,48,48,0,0,CBS,0.025965,0.003607,0.0600811,0.222489,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-4_60_agents,60,48,48,0,0,BCP,0.120271,0.248033,0.827113,5.08646,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,empty-48-48,0.026041667,0
empty-48-48-random-5_10_agents,10,48,48,0,0,CBS,0.03537,0.007215,0.16254,0.171441,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-5_110_agents,110,48,48,0,0,BCP,0.309735,-1,2.21632,241.02,1,1,0,1,"[1, 1, 0, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-5_15_agents,15,48,48,0,0,CBS,0.041021,0.005316,0.267778,0.276453,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-5_160_agents,160,48,48,0,0,CBSH,-1,-1,2.86783,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,empty-48-48,0.069444444,0
empty-48-48-random-5_20_agents,20,48,48,0,0,CBS,0.02566,0.004651,0.288539,0.331429,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-5_210_agents,210,48,48,0,0,CBSH,-1,-1,10.1504,-1,0,1,0,0,"[0, 1, 0, 0]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBSH,empty-48-48,0.091145833,0
empty-48-48-random-5_25_agents,25,48,48,0,0,CBS,0.037684,0.009404,0.44903,0.339836,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-5_30_agents,30,48,48,0,0,CBS,0.048496,0.010345,0.536485,0.266756,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-5_35_agents,35,48,48,0,0,CBS,0.039478,0.010815,0.653477,0.449903,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-5_40_agents,40,48,48,0,0,CBS,0.053738,0.013421,0.625563,0.483669,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-5_45_agents,45,48,48,0,0,CBS,0.046564,0.012845,0.549964,0.574188,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-5_5_agents,5,48,48,0,0,CBS,0.014712,0.005403,0.0909413,0.223978,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-5_60_agents,60,48,48,0,0,BCP,0.20511,1.22794,1.14251,4.6207,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",BCP,empty-48-48,0.026041667,0
empty-48-48-random-6_10_agents,10,48,48,0,0,CBS,0.032116,0.003383,0.183843,0.280579,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-6_110_agents,110,48,48,0,0,BCP,0.997618,-1,1.97344,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-6_15_agents,15,48,48,0,0,CBS,0.02517,0.003918,0.2157,0.312131,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-6_160_agents,160,48,48,0,0,BCP,2.10705,-1,3.38693,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.069444444,0
empty-48-48-random-6_20_agents,20,48,48,0,0,CBS,0.03087,0.006603,0.357613,0.546726,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-6_210_agents,210,48,48,0,0,CBSH,4.19783,-1,3.69955,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,empty-48-48,0.091145833,0
empty-48-48-random-6_25_agents,25,48,48,0,0,CBS,0.031206,0.009177,0.442175,0.801301,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-6_30_agents,30,48,48,0,0,CBS,0.037209,0.019904,0.421816,1.08686,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-6_35_agents,35,48,48,0,0,CBS,0.039834,0.020996,0.626201,2.04689,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-6_40_agents,40,48,48,0,0,CBS,0.041526,0.023709,0.649431,1.81577,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-6_45_agents,45,48,48,0,0,CBS,0.048443,0.026877,0.79876,2.60577,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-6_5_agents,5,48,48,0,0,CBS,0.016267,0.002765,0.0905796,0.140014,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-6_60_agents,60,48,48,0,0,BCP,0.082529,0.084748,0.814089,7.92075,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",BCP,empty-48-48,0.026041667,0
empty-48-48-random-7_10_agents,10,48,48,0,0,CBS,0.019685,0.003026,0.180242,0.236575,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-7_110_agents,110,48,48,0,0,BCP,0.540198,-1,1.5247,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-7_15_agents,15,48,48,0,0,CBS,0.03795,0.007303,0.1687,0.260205,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-7_160_agents,160,48,48,0,0,CBSH,17.8093,-1,2.23881,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]",CBSH,empty-48-48,0.069444444,0
empty-48-48-random-7_20_agents,20,48,48,0,0,CBS,0.025612,0.006594,0.358572,0.357166,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-7_25_agents,25,48,48,0,0,CBS,0.032654,0.005026,0.441332,0.311262,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-7_30_agents,30,48,48,0,0,CBS,0.034631,0.007009,0.531296,0.275775,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-7_35_agents,35,48,48,0,0,CBS,0.038485,0.007262,0.480753,0.30093,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-7_40_agents,40,48,48,0,0,CBS,0.042058,0.008392,0.554045,0.524718,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-7_45_agents,45,48,48,0,0,CBS,0.047681,0.008793,0.733412,0.572434,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-7_5_agents,5,48,48,0,0,CBS,0.027052,0.005584,0.090242,0.206488,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-7_60_agents,60,48,48,0,0,CBS,0.070681,0.051111,0.822485,2.75666,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.026041667,0
empty-48-48-random-8_10_agents,10,48,48,0,0,CBS,0.020059,0.00389,0.182931,0.165475,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-8_110_agents,110,48,48,0,0,BCP,0.23761,17.0951,2.1208,226.487,1,1,1,1,"[1, 1, 1, 1]","[1.0, 1.0, 1.0, 0.0, 1.0, 1.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-8_15_agents,15,48,48,0,0,CBS,0.027065,0.004309,0.178392,0.278668,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-8_160_agents,160,48,48,0,0,BCP,0.524094,-1,2.31082,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.069444444,0
empty-48-48-random-8_20_agents,20,48,48,0,0,CBS,0.024309,0.004292,0.226556,0.335828,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.008680556,0
empty-48-48-random-8_210_agents,210,48,48,0,0,BCP,6.093,-1,11.4367,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.091145833,0
empty-48-48-random-8_25_agents,25,48,48,0,0,CBS,0.029816,0.005185,0.40091,0.233284,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.010850694,0
empty-48-48-random-8_260_agents,260,48,48,0,0,BCP,96.4454,-1,-1,-1,1,0,0,0,"[1, 0, 0, 0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]",BCP,empty-48-48,0.112847222,0
empty-48-48-random-8_30_agents,30,48,48,0,0,CBS,0.033932,0.007388,0.421238,0.294709,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.013020833,0
empty-48-48-random-8_35_agents,35,48,48,0,0,CBS,0.038746,0.011918,0.62489,0.307595,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.015190972,0
empty-48-48-random-8_40_agents,40,48,48,0,0,CBS,0.042072,0.011073,0.721822,0.33976,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.017361111,0
empty-48-48-random-8_45_agents,45,48,48,0,0,CBS,0.047062,0.015154,0.61254,0.403037,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.01953125,0
empty-48-48-random-8_5_agents,5,48,48,0,0,CBS,0.014657,0.003294,0.0622308,0.212299,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.002170139,0
empty-48-48-random-8_60_agents,60,48,48,0,0,CBS,0.064173,0.023275,1.08257,0.876997,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 0.0]",CBS,empty-48-48,0.026041667,0
empty-48-48-random-9_10_agents,10,48,48,0,0,CBS,0.032258,0.004414,0.172698,0.241142,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.004340278,0
empty-48-48-random-9_110_agents,110,48,48,0,0,BCP,0.277169,1.22564,1.95485,-1,1,1,1,0,"[1, 1, 1, 0]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0]",BCP,empty-48-48,0.047743056,0
empty-48-48-random-9_15_agents,15,48,48,0,0,CBS,0.023773,0.00382,0.268028,0.305429,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.006510417,0
empty-48-48-random-9_160_agents,160,48,48,0,0,BCP,0.964915,-1,3.61766,-1,1,1,0,0,"[1, 1, 0, 0]","[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]",BCP,empty-48-48,0.069444444,0
empty-48-48-random-9_20_agents,20,48,48,0,0,CBS,0.025396,0.005268,0.342915,0.412236,1,1,1,1,"[1, 1, 1, 1]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.0]",CBS,empty-48-48,0.008680556,0
